ID,FirstName,LastName,isSittingMP,Votes,PartyID
2239,Mike,Jackson,0,1675,20
2240,Mike,Jordan,0,1900,61
2241,Mike,Lammiman,0,50,20
2242,Mike,Penning,1,28968,16
2243,Mike,Powell,0,1792,23
2244,Mike,Ross,0,2084,29
2245,Mike,Smith-Clare,0,10930,27
2246,Mike,Spencer,0,15006,16
2247,Mike,Spracklin,0,883,20
2248,Mike,Stubbs,0,11742,26
2249,Mike,Wood,1,24835,16
2250,Miles,Hurley,0,111,23
2251,Mims,Davies,1,33455,16
2252,Miriam,Cates,0,23688,16
2253,Mitch,William,0,1132,8
2254,Mitchell,Feierstein,0,852,8
2255,Mo,Ali,0,19082,16
2256,Mohammad,Bhatti,0,138,63
2257,Mohammad,Yasin,1,20491,26
2258,Mohammed,Afzal,0,6717,16
2259,Mohammed,Ashraf,0,489,23
2260,Moira,Benny,0,11207,16
2261,Moira,Ramage,0,10958,26
2262,Molly,Scott Cato,0,4954,20
2263,Monica,Digney,0,1635,5
2264,Monica,Harding,0,28389,29
2265,Monique,Bonney,0,1257,23
2266,Monique,McAdams,0,12791,26
2267,Monique,Miller,0,2051,26
2268,Monty,Brack,0,292,23
2269,Morgan,Bowler-Brown,0,1441,37
2270,Moses,Etienne,0,789,8
2271,Munira,Wilson,0,36166,29
2272,Munish,Sharma,0,1008,8
2273,Mussadak,Mirza,0,13778,16
2274,Nabila,Ahmed,0,14405,26
2275,Nadhim,Zahawi,1,33343,16
2276,Nadia,Whittome,0,25735,26
2277,Nadine,Dorries,1,38692,16
2278,Naomi,Long,0,19055,2
2279,Narinder,Sekhon,0,16044,16
2280,Nasir,Adam,0,2386,37
2281,Nat,Green,0,5906,29
2282,Natalie,Carswell,0,1330,20
2283,Natalie,Elphicke,0,28830,16
2284,Natalie,Fleet,0,11971,26
2285,Natalie,Hoy,0,470,23
2286,Natalie,Neale,0,10931,16
2287,Natalie,Thomas,0,1630,20
2288,Nathan,Gill,0,4490,8
2289,Nathan,Sutton,0,916,23
2290,Nathan,Wilson,0,6113,16
2291,Navendu,Mishra,0,21695,26
2292,Navin,Kumar,0,1107,23
2293,Naz,Shah,1,33736,26
2294,Neale,Hanvey,0,16568,43
2295,Ned,Thompson,0,681,23
2296,Neil,Anderson,0,960,8
2297,Neil,Christian,0,5684,29
2298,Neil,Coyle,1,31723,26
2299,Neil,Darby,0,1737,29
2300,Neil,Gray,1,17929,43
2301,Neil,Hipkiss,0,869,8
2302,Neil,Holden,0,443,23
2303,Neil,Hudson,0,28875,16
2304,Neil,Hughes,0,1525,29
2305,Neil,Jackson,0,1148,20
2306,Neil,Jameson,0,2159,20
2307,Neil,Mitchison,0,637,29
2308,Neil,O'Brien,1,31698,16
2309,Neil,Parish,1,35893,16
2310,Neil,Puttick,0,17581,26
2311,Neil,Richardson,0,2611,64
2312,Neil,Taylor,0,454,28
2313,Neil,Wilson,0,619,63
2314,Neil,Wood,0,142,23
2315,Neva,Novaky,0,6954,16
2316,Nia,Griffith,1,16125,26
2317,Niall,Hodson,0,3025,29
2318,Nic,Dakin,1,13855,26
2319,Nicholas,Brown,0,2500,8
2320,Nicholas,Brown,0,1438,20
2321,Nicholas,Brown,1,26049,26
2322,Nicholas,Coombes,0,3527,29
2323,Nicholas,Cott,0,4357,29
2324,Nicholas,Cox,0,1281,20
2325,Nicholas,Goulding,0,1380,8
2326,Nicholas,Green,0,457,33
2327,Nicholas,Moohan,0,1093,29
2328,Nicholas,Stovold,0,6528,16
2329,Nicholas,Szkiler,0,1479,8
2330,Nicholas,Wood,0,476,63
2331,Nick,Bubb,0,3888,20
2332,Nick,Chisholm,0,4172,26
2333,Nick,Coates,0,12422,29
2334,Nick,Cook,0,8161,16
2335,Nick,Cox,0,2439,20
2336,Nick,Delves,0,236,33
2337,Nick,Fletcher,0,19609,16
2338,Nick,Gibb,1,32521,16
2339,Nick,Hartley,0,2195,20
2340,Nick,Ireland,0,5432,29
2341,Nick,Jardine,0,961,23
2342,Nick,King,0,15214,16
2343,Nick,Lyle,0,2412,20
2344,Nick,Morphet,0,1723,20
2345,Nick,Mullins,0,1619,8
2346,Nick,Oliver,0,11243,16
2347,Nick,Perry,0,3960,29
2348,Nick,Smith,1,14862,26
2349,Nick,Stephens,0,11036,27
2350,Nick,Thomas-Symonds,1,15546,26
2351,Nick,Wakeling,0,8415,29
2352,Nickie,Aiken,0,17049,16
2353,Nicky,Cockburn,0,842,23
2354,Nicola,Bowden-Jones,0,16492,26
2355,Nicola,Day,0,3021,20
2356,Nicola,Horlick,0,12104,29
2357,Nicola,Jolly,0,2434,20
2358,Nicola,Richards,0,16804,16
2359,Nicola,Thomas,0,1432,8
2360,Nigel,Adams,1,33995,16
2361,Nigel,Ainsworth-Barnes,0,1220,20
2362,Nigel,Dodds,1,21135,18
2363,Nigel,Evans,1,33346,16
2364,Nigel,Furness,0,177,63
2365,Nigel,Hennerley,0,2088,20
2366,Nigel,Huddleston,1,37426,16
2367,Nigel,Hunt,0,2711,37
2368,Nigel,Jones,0,2361,29
2369,Nigel,Mills,1,29096,16
2370,Nigel,Peacock,0,471,23
2371,Nigel,Short,0,1040,23
2372,Nigel,Williams,0,1971,8
2373,Nigel,Winn,0,156,23
2374,Nina,Stimson,0,5312,29
2375,Nitesh,Dave,0,2800,29
2376,Noel,Coonan,0,169,23
2377,Norma,Burke,0,22,23
2378,Noshaba,Khiljee,0,8028,16
2379,Nuala,McAllister,0,4824,2
2380,Nukey,Proctor,0,2061,29
2381,Nurul Hoque,Ali,0,4939,26
2382,Nusrat,Ghani,1,37043,16
2383,Olga,FitzRoy,0,18646,26
2384,Oli,Henman,0,23811,29
2385,Oliver,Craven,0,5355,29
2386,Oliver,Dowden,1,32651,16
2387,Oliver,Durose,0,7243,26
2388,Oliver,Heald,1,31293,16
2389,Oliver,McMullan,0,2120,45
2390,Oliver,Sayers,0,1618,20
2391,Oliver,Thornton,0,11388,26
2392,Olivia,Blake,0,19709,26
2393,Olivio,Barreto,0,553,23
2394,Ollie,Sykes,0,2496,20
2395,Olly,Glover,0,8305,29
2396,Oni,Oviri,0,7688,16
2397,Órfhlaith,Begley,1,16544,45
2398,Osman,Sen-Chadun,0,1040,20
2399,Owen,Aspinall,0,548,61
2400,Owen,Lambert,0,2328,29
2401,Owen,Paterson,1,35444,16
2402,Owen,Thompson,0,20033,43
2403,P J,O'Gorman,0,939,23
2404,Paddy,Coffield,0,2431,26
2405,Paddy,Hannam,0,1136,8
2406,Pallavi,Devulapalli,0,1645,20
2407,Pam,Duncan-Glancy,0,11381,26
2408,Pam,Gosal,0,7455,16
2409,Pamela,Fitzpatrick,0,18765,26
2410,Parag,Shah,0,494,8
2411,Paris,Hayes,0,939,20
2412,Parvez,Akhtar,0,13031,16
2413,Pat,Cleary,0,1405,20
2414,Pat,Egan,0,9477,26
2415,Pat,McFadden,1,15522,26
2416,Pat,Moloney,0,2668,29
2417,Pat,Osborne,0,6737,26
2418,Patricia,Ferguson,0,11319,26
2419,Patricia,Gibson,1,23376,43
2420,Patricia,O'Lynn,0,6231,2
2421,Patrick,Brown,0,6916,2
2422,Patrick,Cox,0,818,20
2423,Patrick,Grady,1,16982,43
2424,Patrick,Keating,0,6935,29
2425,Patrick,McAleer,0,808,20
2426,Patrick,McDonald,0,7882,26
2427,Paul,Beresford,1,31656,16
2428,Paul,Bidwell,0,12065,26
2429,Paul,Blomfield,1,33968,26
2430,Paul,Bowers,0,1051,20
2431,Paul,Brady,0,1266,5
2432,Paul,Brierley,0,2980,8
2433,Paul,Bristow,0,22334,16
2434,Paul,Bullen,0,1789,23
2435,Paul,Campbell,0,768,8
2436,Paul,Cragg,0,113,23
2437,Paul,Crosland,0,565,23
2438,Paul,Doherty,0,2985,46
2439,Paul,Duffy,0,6026,29
2440,Paul,Edgeworth,0,2319,29
2441,Paul,Errock,0,1073,38
2442,Paul,Farmer,0,18064,26
2443,Paul,Follows,0,23374,29
2444,Paul,Girvan,1,15149,18
2445,Paul,Gray,0,5708,29
2446,Paul,Hague,0,6125,8
2447,Paul,Halloran,0,6432,22
2448,Paul,Harris,0,1602,29
2449,Paul,Holmes,0,32690,16
2450,Paul,Holmes,0,676,28
2451,Paul,Hopfensperger,0,1694,23
2452,Paul,Horton,0,1748,29
2453,Paul,Howell,0,19609,16
2454,Paul,Jacobs,0,2122,20
2455,Paul,Jeater,0,1679,20
2456,Paul,Jobson,0,463,12
2457,Paul,Joyce,0,10975,26
2458,Paul,Kennedy,0,19615,29
2459,Paul,Kohler,0,19745,29
2460,Paul,Lomas,0,2425,8
2461,Paul,Lorber,0,4065,29
2462,Paul,Maskey,1,20866,45
2463,Paul,Masterton,1,19451,16
2464,Paul,Maynard,1,22364,16
2465,Paul,Nicholson,0,413,28
2466,Paul,Parr,0,1296,29
2467,Paul,Ray,0,5632,29
2468,Paul,Robertson,0,17064,43
2469,Paul,Rowlinson,0,1406,37
2470,Paul,Scully,1,25235,16
2471,Paul,Sweeney,1,13363,27
2472,Paul,Thomas,0,2999,8
2473,Paul,Thorogood,0,2002,20
2474,Paul,Turpin,0,1811,20
2475,Paul,Valentine,0,2011,29
2476,Paul,Ward,0,1969,8
2477,Paul,Wharton,0,1974,20
2478,Paul,Whitehurst,0,6247,8
2479,Paul,Williams,1,22504,26
2480,Paul,Woodhead,0,2920,20
2481,Paul,Woodruff,0,1262,20
2482,Paul,Yates,0,1704,20
2483,Paul,Zukowskyj,0,6602,29
2484,Paula,Barker,0,31310,26
2485,Paula,Bradshaw,0,6786,2
2486,Paula,Ferguson,0,27445,29
2487,Paula,Sherriff,1,24618,26
2488,Paulette,Furse,0,695,23
2489,Pauline,Church,0,6711,16
2490,Pauline,Latham,1,29027,16
2491,Pavitar,Mann,0,10748,26
2492,Penelope,Becker,0,624,8
2493,Penny,Grennan,0,14603,26
2494,Penny,Mordaunt,1,28172,16
2495,Penny,Richards,0,10295,26
2496,Penny,Stables,0,1775,20
2497,Penny-Anne,O'Donnell,0,7381,16
2498,Peredur,Owen Griffiths,0,1722,37
2499,Perry,Smith,0,10926,26
2500,Pete,Byrne,0,9449,46
2501,Pete,Lowe,0,13963,26
2502,Pete,Prosser,0,2311,8
2503,Pete,Wilks,0,165,23
2504,Pete,Wishart,1,27362,43
2505,Peter,Aldous,1,31778,16
2506,Peter,Andras,0,1268,29
2507,Peter,Ashurst,0,2838,26
2508,Peter,Banks,0,1945,20
2509,Peter,Barrett,0,3780,29
2510,Peter,Bone,1,32277,16
2511,Peter,Bottomley,1,30475,16
2512,Peter,Brown,0,802,8
2513,Peter,Caton,0,1920,20
2514,Peter,Chowney,0,22853,26
2515,Peter,Connolly,0,867,20
2516,Peter,Cook,0,229,23
2517,Peter,Dain,0,1477,8
2518,Peter,Dawe,0,1041,8
2519,Peter,Dennington,0,670,20
2520,Peter,Dowd,1,39066,26
2521,Peter,Faithfull,0,275,23
2522,Peter,Fortune,0,11143,16
2523,Peter,Gibson,0,20901,16
2524,Peter,Grant,1,21234,43
2525,Peter,Harrop,0,13459,16
2526,Peter,Hill,0,1044,33
2527,Peter,Hopkins,0,1983,8
2528,Peter,Jackson,0,2018,29
2529,Peter,Jacobs,0,1299,20
2530,Peter,Kyle,1,32876,26
2531,Peter,Lamb,0,18680,26
2532,Peter,Marshall,0,101,1
2533,Peter,Maughan,0,2792,29
2534,Peter,Quentin,0,6478,16
2535,Peter,Shearman,0,8147,26
2536,Peter,Sims,0,1454,20
2537,Peter,Sonnex,0,999,8
2538,Peter,Telford,0,4693,8
2539,Peter,Underwood,0,1782,20
2540,Peter,Varley,0,577,20
2541,Peter,Watson,0,1428,23
2542,Peter,Wiltshire,0,2725,8
2543,Peymana,Assad,0,12997,26
2544,Phil,Knowles,0,5452,29
2545,Phil,Neve,0,2938,20
2546,Phil,Simpson,0,1112,20
2547,Phil,Taylor,0,118,23
2548,Phil,Wilson,1,15096,26
2549,Philip,Crook,0,1591,8
2550,Philip,Davies,1,27437,16
2551,Philip,Dunn,0,5418,29
2552,Philip,Dunne,1,32185,16
2553,Philip,Hollobone,1,29787,16
2554,Philip,Howells,0,7302,29
2555,Philip,James,0,1874,8
2556,Philip,Knowles,0,6989,29
2557,Philip,Randle,0,685,20
2558,Philip,Rogers,0,594,23
2559,Philip,Scott,0,10986,16
2560,Philip,Smith,0,4023,64
2561,Philippa,Broom,0,14645,16
2562,Philippa,Fleming,0,1891,20
2563,Philippa,Thompson,0,16319,26
2564,Philippa,Whitford,1,21486,43
2565,Phillip,Black,0,2293,26
2566,Phillip,Lee,1,23351,29
2567,Phillip,Mars,0,2685,8
2568,Pippa,Heylings,0,20697,29
2569,Pippa,Maslin,0,1160,20
2570,Portia,Vincent-Kirby,0,921,20
2571,Preet Kaur,Gill,1,21217,27
2572,Priti,Patel,1,32876,16
2573,Quinn,Daley,0,894,20
2574,Quinta,Arrey,0,240,12
2575,Raaj,Shamji,0,11277,16
2576,Rachael,Ferguson,0,1267,2
2577,Rachael,Maskell,1,27312,27
2578,Rachael,Schneider Ross,0,7838,26
2579,Rachel,Cabral,0,1653,20
2580,Rachel,Chance,0,1629,20
2581,Rachel,Eden,0,20276,27
2582,Rachel,Featherstone,0,1212,20
2583,Rachel,Hartshorne,0,1931,20
2584,Rachel,Hopkins,0,21787,26
2585,Rachel,Maclean,1,27907,16
2586,Rachel,McGann,0,8171,29
2587,Rachel,Reeves,1,22186,26
2588,Rachel,Smith-Lyte,0,2713,20
2589,Rachel,Storer,0,11474,16
2590,Raj,Chaggar,0,2094,8
2591,Rajin,Chowdhury,0,2125,29
2592,Rana,Das-Gupta,0,4207,29
2593,Ranil,Jayawardena,1,35280,16
2594,Ranjeev,Walia,0,5476,26
2595,Ray,Catesby,0,405,28
2596,Ray,Georgeson,0,2133,29
2597,Ray,Pearson,0,2012,8
2598,Rebecca,Bell,0,4262,29
2599,Rebecca,Daniels,0,563,20
2600,Rebecca,Forrest,0,2704,29
2601,Rebecca,Fraser,0,10467,16
2602,Rebecca,Gordon-Nesbitt,0,16497,26
2603,Rebecca,Hanson,0,1822,29
2604,Rebecca,Harris,1,33971,16
2605,Rebecca,Jenkins,0,11871,26
2606,Rebecca,Long-Bailey,1,28755,26
2607,Rebecca,Lury,0,5000,26
2608,Rebecca,Pow,1,34164,16
2609,Rebecca,Rees-Evans,0,3045,8
2610,Rebecca,Smith,0,20704,16
2611,Rebecca,Trimnell,0,4338,29
2612,Rebecca,Wain,0,1105,29
2613,Reece,Wilkes,0,1079,8
2614,Rehman,Chishti,1,28173,16
2615,Reza,Hossain,0,741,20
2616,Rhea,Barnes,0,3248,26
2617,Rhian,O'Connor,0,7253,29
2618,Rhiannon,Meades,0,14028,26
2619,Rhys,Taylor,0,3580,29
2620,Richard,Arkless,0,20873,43
2621,Richard,Bacon,1,36258,16
2622,Richard,Benwell,0,21432,29
2623,Richard,Bradley,0,1125,20
2624,Richard,Brighton-Knight,0,1862,29
2625,Richard,Browning-Smith,0,263,23
2626,Richard,Burden,1,18317,26
2627,Richard,Burgon,1,19464,26
2628,Richard,Byrne,0,626,28
2629,Richard,Dickson,0,9998,29
2630,Richard,Drax,1,30024,16
2631,Richard,Elvin,0,897,63
2632,Richard,Fuller,0,38443,16
2633,Richard,Galloway,0,50,71
2634,Richard,Graham,1,29159,16
2635,Richard,Holden,0,19990,16
2636,Richard,Holmes,0,3599,64
2637,Richard,Honnoraty,0,1039,61
2638,Richard,Howarth,0,875,20
2639,Richard,Jones,0,931,8
2640,Richard,Jones,0,203,23
2641,Richard,Kemp,0,4055,29
2642,Richard,Kilpatrick,0,2315,29
2643,Richard,Lucas,0,268,42
2644,Richard,Maxwell,0,960,29
2645,Richard,McCarthy,0,1616,20
2646,Richard,Milton,0,770,8
2647,Richard,Mitchell,0,272,12
2648,Richard,Monaghan,0,4122,8
2649,Richard,Morgan,0,18036,16
2650,Richard,Morris,0,8843,29
2651,Richard,Ogden,0,4331,8
2652,Richard,Phillips,0,721,28
2653,Richard,Quigley,0,18078,26
2654,Richard,Shaw,0,188,23
2655,Richard,Short,0,10335,16
2656,Richard,Taylor,0,6215,8
2657,Richard,Thomson,0,23885,43
2658,Richard,Tice,0,10603,8
2659,Richard,Trotman,0,922,20
2660,Richard,Watkin,0,2374,8
2661,Richard,Whelan,0,2069,29
2662,Richard Christian,Ings,0,609,8
2663,Rick,Middleton,0,9778,26
2664,Rick,Moore,0,2770,8
2665,Rick,Page,0,2486,20
2666,Rick,Stringer,0,503,23
2667,Rishi,Sunak,1,36693,16
2668,Rizwan Ali,Shah,0,319,23
2669,Rob,Bradley,0,609,23
2670,Rob,Butler,0,32737,16
2671,Rob,Colwell,0,3625,29
2672,Rob,Edwards,0,1796,20
2673,Rob,Grant,0,648,20
2674,Rob,Logan,0,4208,26
2675,Rob,McAllister-Bell,0,2696,29
2676,Rob,McCulloch Martin,0,837,63
2677,Rob,Nunney,0,1559,20
2678,Rob,O'Carroll,0,9236,29
2679,Rob,Roberts,0,16756,16
2680,Rob,Ross,0,1379,8
2681,Rob,Scorer,0,413,63
2682,Rob,Sherratt,0,1799,8
2683,Rob,Wheway,0,2426,29
2684,Rob,Wilson,0,4344,29
2685,Robbie,Butler,0,8606,64
2686,Robbie,Mack,0,1759,20
2687,Robbie,Moore,0,25298,16
2688,Robert,Alden,0,14119,16
2689,Robert,Bilcliff,0,814,63
2690,Robert,Buckland,1,26536,16
2691,Robert,Court,0,6627,29
2692,Robert,Courts,1,33856,16
2693,Robert,de Vito Boutin,0,2325,8
2694,Robert,Eggleston,0,15258,29
2695,Robert,Goodwill,1,27593,16
2696,Robert,Halfon,1,27510,16
2697,Robert,Hodgetts-Haley,0,1148,20
2698,Robert,Jenrick,1,34660,16
2699,Robert,Jones,0,1141,44
2700,Robert,King,0,10992,26
2701,Robert,Largan,0,24844,16
2702,Robert,Leslie,0,7874,43
2703,Robert,Lindsay,0,3144,20
2704,Robert,Lloyd,0,744,8
2705,Robert,Lockwood,0,3038,29
2706,Robert,Morgan,0,1811,8
2707,Robert,Neill,1,23958,16
2708,Robert,Nemeth,0,15832,16
2709,Robert,O'Riordan,0,4071,29
2710,Robert,Pearson,0,14167,26
2711,Robert,Rixson,0,5846,29
2712,Robert,Smith,0,900,8
2713,Robert,Smith,0,314,28
2714,Robert,Speirs,0,558,8
2715,Robert,Stephenson,0,308,63
2716,Robert,Swift,0,1954,29
2717,Robert,Syms,1,29599,16
2718,Robert,Wheal,0,556,23
2719,Roberto,Weeden-Sanz,0,14360,16
2720,Robin,Gwynn,0,10586,16
2721,Robin,Horsley,0,536,23
2722,Robin,Lambert,0,389,23
2723,Robin,Lunn,0,11547,26
2724,Robin,Millar,0,14687,16
2725,Robin,Swann,0,8139,64
2726,Robin,Tilbrook,0,532,19
2727,Robin,Walker,1,25856,16
2728,Rod,Cantrill,0,16137,29
2729,Rodney,Berman,0,612,29
2730,Roger,Carter,0,1146,8
2731,Roger,Gale,1,30066,16
2732,Roger,Glencross,0,124,63
2733,Roger,Godsiff,1,4273,23
2734,Roger,Harmer,0,3754,29
2735,Roger,Peacock,0,119,12
2736,Roger,Phillips,0,70,12
2737,Rohen,Kapur,0,80,71
2738,Roisin,Lynch,0,2288,46
2739,Ron,Emin,0,212,23
2740,Ron,Meldrum,0,1639,20
2741,Ron,Tindall,0,4171,29
2742,Ronnie,Cowan,1,19295,43
2743,Rory,O'Broin,0,9060,16
2744,Rory,Shannon,0,11302,26
2745,Ros,James,0,10551,26
2746,Rosa,Bolger,0,8770,27
2747,Rosalind,Garton,0,6045,26
2748,Rosalyn,Gordon,0,1611,29
2749,Rosamund,Adoo-Kissi-Debrah,0,1706,20
2750,Rosamund,Beattie,0,867,8
2751,Rosamund,Knight,0,8259,26
2752,Rose,Woods,0,674,20
2753,Rosemary,Duffield,1,29018,26
2754,Rosemary,McGowan,0,685,20
2755,Rosemary,Sexton,0,2022,20
2756,RoseMary,Warrington,0,714,20
2757,Rosena,Allin-Khan,1,30811,26
2758,Rosie,Cooper,1,27458,26
2759,Rosie,Cuckston,0,877,8
2760,Rosie,Dickson,0,221,23
2761,Rosie,Newbigging,0,16439,26
2762,Rosie,Sourbut,0,4258,26
2763,Rosie,Winterton,1,16638,26
2764,Ross,Houston,0,13347,26
2765,Ross,Pepper,0,4114,29
2766,Ross,Shipman,0,3021,29
2767,Ross,Stalker,0,3661,29
2768,Ross,Walker,0,517,23
2769,Ross,Wright,0,5817,8
2770,Rowan,Langley,0,1109,20
2771,Rowan,McLaughlin,0,491,20
2772,Roy,Dunn,0,122,23
2773,Roy,Freshwater,0,1080,63
2774,Roy,Horobin,0,2535,29
2775,Roy,Ivinson,0,87,23
2776,Royston,Smith,1,23952,16
2777,Roz,Hubley,0,77,47
2778,Roz,McCall,0,7380,16
2779,Rupa,Huq,1,28132,26
2780,Rupert,Moss-Eccardt,0,4298,29
2781,Rushanara,Ali,1,44052,26
2782,Rushi,Millns,0,4432,16
2783,Russell,Perrin,0,8342,16
2784,Ruth,Alcroft,0,15340,26
2785,Ruth,Betson,0,8812,16
2786,Ruth,Cadbury,1,29266,26
2787,Ruth,Coleman-Taylor,0,1019,29
2788,Ruth,Edwards,0,28765,16
2789,Ruth,Fabricant,0,2055,20
2790,Ruth,George,1,24254,26
2791,Ruth,Gripper,0,7150,29
2792,Ruth,Johnson,0,1813,20
2793,Ruth,Jones,1,18977,26
2794,Ruth,Norbury,0,1729,20
2795,Ruth,Smeeth,1,14688,26
2796,Ryan,Bate,0,5732,29
2797,Ryan,Carlin,0,555,45
2798,Ryan,Henson,0,20346,16
2799,Ryan,Houghton,0,7535,16
2800,Ryan,Jones,0,2565,29
2801,Ryan,Kett,0,868,61
2802,Ryan,Priest,0,1738,29
2803,Ryan,Williams,0,710,61
2804,Ryk,Downes,0,875,29
2805,Sabrina,Poole,0,3312,20
2806,Sabriye,Warsame,0,75,23
2807,Sacha,Gosine,0,14846,26
2808,Sachin,Sehgal,0,840,8
2809,Sadie,Vidal,0,9797,16
2810,Safia,Ali,0,6243,26
2811,Sajid,Javid,1,34408,16
2812,Salah,Faissal,0,136,23
2813,Salah,Wakie,0,100,23
2814,Saleyha,Ahsan,0,4688,29
2815,Sally,Boon,0,235,23
2816,Sally,Horscroft,0,1195,20
2817,Sally,Keeble,0,15524,26
2818,Sally,Pattle,0,4393,29
2819,Sally,Symington,0,6251,29
2820,Sally-Ann,Hart,0,26896,16
2821,Sam,Al-Hamdani,0,2423,29
2822,Sam,Bennett,0,2236,29
2823,Sam,Collins,0,1188,20
2824,Sam,Collins,0,20824,29
2825,Sam,Fisk,0,1182,29
2826,Sam,Jordan,0,7559,26
2827,Sam,Morland,0,500,4
2828,Sam,Moss,0,1239,20
2829,Sam,Nicholson,0,4204,64
2830,Sam,North,0,4584,29
2831,Sam,Tarry,0,35085,26
2832,Sam,Thurgood,0,9653,16
2833,Sam,Trask,0,11494,16
2834,Sam,Webber,0,1984,29
2835,Samantha,Charles,0,9496,26
2836,Samantha,George,0,20918,16
2837,Samir,Alsoodani,0,664,8
2838,Sammy,Barry,0,6317,29
2839,Sammy,Wilson,1,16871,18
2840,Samuel,Gyimah,1,9312,29
2841,Samuel,Sweek,0,13003,26
2842,Sandra,Keen,0,3407,26
2843,Sandra,Skinner,0,1139,8
2844,Sandy,Gilchrist,0,1656,8
2845,Sandy,Martin,1,19473,26
2846,Sanjay,Gogia,0,329,23
2847,Sanjoy,Sen,0,18058,16
2848,Saqib,Bhatti,0,34358,16
2849,Sara,Britcliffe,0,20565,16
2850,Sara,Jones,0,6307,16
2851,Sara,Kumar,0,9793,16
2852,Sarah,Atherton,0,15199,16
2853,Sarah,Bool,0,9422,16
2854,Sarah,Brown,0,1626,29
2855,Sarah,Chadwick,0,2335,8
2856,Sarah,Champion,1,14736,26
2857,Sarah,Church,0,19911,27
2858,Sarah,Codling,0,16923,16
2859,Sarah,Croke,0,986,20
2860,Sarah,Dines,0,29356,16
2861,Sarah,Green,0,1646,20
2862,Sarah,Hall,0,1193,20
2863,Sarah,Jones,1,27124,26
2864,Sarah,Lewis,0,12003,29
2865,Sarah,Martin,0,2301,29
2866,Sarah,Masson,0,17997,43
2867,Sarah,McKeown,0,1303,20
2868,Sarah,Olney,0,34559,29
2869,Sarah,Owen,0,23496,26
2870,Sarah,Wass,0,2981,8
2871,Sarah,Williams,0,10356,27
2872,Sarah,Wollaston,1,15027,29
2873,Sarah,Wood,0,2813,8
2874,Sashi,Mylvaganam,0,6841,29
2875,Scott,Ainslie,0,2567,20
2876,Scott,Bell,0,10528,16
2877,Scott,Benton,0,16247,16
2878,Scott,Dore,0,28,68
2879,Scott,Holman,0,788,8
2880,Scott,Mabbutt,0,1222,20
2881,Scott,Mann,1,30671,16
2882,Scott,Marmion,0,692,23
2883,Scott,Pattenden,0,8527,16
2884,Scott,Rutherford,0,1628,20
2885,Seamus,Martin,0,3224,8
2886,Seamus,McCauley,0,6946,26
2887,Sean,Dromgoole,0,8354,26
2888,Sean,Finch,0,295,30
2889,Sean,Malkeson,0,4127,16
2890,Sean,Waters,0,10824,26
2891,Seán,McNicholl,0,1731,5
2892,Seb,Leslie,0,1008,8
2893,Sebastian,Lowe,0,4244,16
2894,Sebastian,Sandys,0,182,33
2895,Seema,Malhotra,1,24876,27
2896,Seena,Shah,0,18752,16
2897,Selaine,Saxby,0,31479,16
2898,Serena,Laidley,0,149,67
2899,Shabana,Mahmood,1,33355,26
2900,Shade,Adoh,0,5922,16
2901,Shaden,Jaradat,0,7734,16
2902,Shahab,Adris,0,878,20
2903,Shahrar,Ali,0,2570,20
2904,Shailesh,Vara,1,40307,16
2905,Shana,Roberts,0,2674,29
2906,Shane,Harper,0,585,63
2907,Shannon,Butterfield,0,820,20
2908,Sharon,Galliford,0,2252,20
2909,Sharon,Hodgson,1,15941,26
2910,Sharron,Sumner,0,1038,20
2911,Shaun,Bailey,0,17419,16
2912,Shaun,Harkin,0,1332,36
2913,Shaun,Hughes,0,472,23
2914,Shaun,Sadler,0,614,23
2915,Shaun,Thomas,0,438,20
2916,Shazu,Miah,0,4081,29
2917,Sheila,Gilmore,0,12748,26
2918,Sheila,Kingston-Jones,0,1072,29
2919,Sheila,Shaw,0,1166,20
2920,Shengke,Zhi,0,5820,16
2921,Sherief,Hassan,0,1581,20
2922,Sheryll,Murray,1,31807,16
2923,Sheun,Oke,0,9756,16
2924,Shona,Haslam,0,17056,16
2925,Shona,Simpson,0,3834,26
2926,Siân,Caiach,0,280,21
2927,Sid,Cordle,0,268,12
2928,Sid,Pepper,0,527,23
2929,Sima,Davarian,0,6207,29
2930,Simon,Baynes,0,16222,16
2931,Simon,Bishop,0,5755,29
2932,Simon,Breedon,0,224,47
2933,Simon,Briscoe,0,3184,8
2934,Simon,Bull,0,2096,20
2935,Simon,Clarke,1,28135,16
2936,Simon,Clement-Jones,0,2916,29
2937,Simon,Cope,0,1060,20
2938,Simon,Dodd,0,2895,29
2939,Simon,Fell,0,23876,16
2940,Simon,Grover,0,1004,20
2941,Simon,Hall,0,771,20
2942,Simon,Hart,1,22183,16
2943,Simon,Hoare,1,35705,16
2944,Simon,Jeal,0,8504,26
2945,Simon,Jupp,0,32577,16
2946,Simon,Lepori,0,3111,29
2947,Simon,Letts,0,19454,26
2948,Simon,Rebbitt,0,850,20
2949,Simon,Rood,0,700,23
2950,Simon,Rous,0,363,65
2951,Simon,Sprague,0,3532,29
2952,Simon,Thomson,0,2560,29
2953,Simon,Tooke,0,1742,20
2954,Simon,Wall,0,2678,8
2955,Simone,Reynolds,0,3822,29
2956,Siobhain,McDonagh,1,27964,26
2957,Siobhan,Baillie,0,31582,16
2958,Siobhan,Strode,0,10290,26
2959,Sonia,Barker,0,13776,26
2960,Sonia,Hyner,0,1312,20
